job_code,job_title,job_title_en,category_code,sector_code,sector_name,adjustment_type,onet_source,reliability,total,human_centric_pct,ai_assisted_pct,agentic_potential_pct,high_automation_pct,mixed_pct,dominant_category,adjustment_applied
94493-111,Company Manager/in (Musical),Company Manager (Musical),94493,9,Media & Arts,none,,HIGH,11.0,27.3,54.5,9.1,0.0,9.1,AI-Assisted,none
91184-110,Computerlinguist/in,Computational Linguist,91184,9,Media & Arts,none,,HIGH,12.0,0.0,66.7,16.7,0.0,16.7,AI-Assisted,none
92413-107,Content-Manager/in,Content Manager,92413,9,Media & Arts,none,,HIGH,10.0,20.0,60.0,20.0,0.0,0.0,AI-Assisted,none
92203-107,Corporate Profiler/in,Corporate Profiler,92203,9,Media & Arts,none,,HIGH,11.0,54.5,36.4,9.1,0.0,0.0,Human-Centric,none
94342-101,Croupier/Croupière,Croupier,94342,9,Media & Arts,none,,HIGH,7.0,85.7,14.3,0.0,0.0,0.0,Human-Centric,none
94532-105,Cutter-Assistent/in,Editor Assistant,94532,9,Media & Arts,none,,HIGH,13.0,76.9,7.7,15.4,0.0,0.0,Human-Centric,none
94533-102,Cutter/in,Editor,94533,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,9.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
91354-100,Demograf/in,Demographer,91354,9,Media & Arts,none,,HIGH,7.0,14.3,85.7,0.0,0.0,0.0,AI-Assisted,none
94714-100,Denkmalpfleger/in,Heritage Conservator,94714,9,Media & Arts,none,,HIGH,10.0,90.0,10.0,0.0,0.0,0.0,Human-Centric,none
93522-141,"Designer/in (Ausbildung) - angew.Formg.,Schmuck/Gerät","Designer (Vocational Training) - Applied Design, Jewelry/Equipment",93522,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,14.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93104-105,Designer/in (Hochschule),Designer (University),93104,9,Media & Arts,none,,HIGH,16.0,81.2,12.5,6.2,0.0,0.0,Human-Centric,none
94514-100,Dipl.-Ing. (FH) - Theater- u. Veranstaltungstechnik,Dipl.-Eng. (FH) - Theater and Event Technology,94514,9,Media & Arts,none,,HIGH,16.0,87.5,12.5,0.0,0.0,0.0,Human-Centric,none
94534-102,Dipl.-Tonmeister/in,Dipl. Sound Engineer,94534,9,Media & Arts,none,,HIGH,15.0,66.7,13.3,6.7,0.0,13.3,Human-Centric,none
94134-105,Dirigent/in,Conductor,94134,9,Media & Arts,none,,HIGH,11.0,90.9,0.0,0.0,0.0,9.1,Human-Centric,none
94383-100,Diskjockey,Disc Jockey,94383,9,Media & Arts,none,,HIGH,7.0,85.7,0.0,0.0,0.0,14.3,Human-Centric,none
94493-108,Disponent/in - Bühne/Film/Fernsehen,Stage/Film/Television Coordinator,94493,9,Media & Arts,none,,HIGH,11.0,27.3,54.5,9.1,0.0,9.1,AI-Assisted,none
92413-111,Dokumentationsentwickler/in,Documentation Developer,92413,9,Media & Arts,none,,HIGH,10.0,20.0,60.0,20.0,0.0,0.0,AI-Assisted,none
94283-105,Dompteur/Dompteuse,Animal Trainer,94283,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,12.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
94404-100,Dramaturg/in,Dramaturge,94404,9,Media & Arts,none,,HIGH,12.0,33.3,50.0,0.0,0.0,16.7,AI-Assisted,none
93393-101,Drechsler-(Elfenbeinschni.) u. Holzspielzeugmachermeister/in,Turner (Ivory Carver) and Wooden Toy Maker Master,93393,9,Media & Arts,none,,HIGH,10.0,30.0,50.0,20.0,0.0,0.0,AI-Assisted,none
93332-100,Drechsler/in (Elfenbeinschnitzer/in) - Drechseln,Turner (Ivory Carver) - Turning,93332,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,7.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93332-101,Drechsler/in (Elfenbeinschnitzer/in) - Elfenbeinschnitzen,Turner (Ivory Carver) - Ivory Carving,93332,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,7.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
92434-103,Drehbuchautor/in,Screenwriter,92434,9,Media & Arts,none,,HIGH,10.0,30.0,70.0,0.0,0.0,0.0,AI-Assisted,none
92413-100,E-Learning-Autor/in,E-Learning Author,92413,9,Media & Arts,none,,HIGH,10.0,20.0,60.0,20.0,0.0,0.0,AI-Assisted,none
92122-103,E-Mail-Agent/in,E-Mail Agent,92122,9,Media & Arts,none,,HIGH,11.0,63.6,0.0,18.2,18.2,0.0,Human-Centric,none
93522-135,Edelsteinfasser/in,Gem Setter,93522,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,14.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93593-101,Edelsteinschleifer- und Edelsteingraveurmeister/in,Gem Cutter and Gem Engraver Master,93593,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,4.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93522-204,Edelsteinschleifer/in - Edelsteinschleifen,Gem Cutter - Gem Cutting,93522,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,14.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93522-206,Edelsteinschleifer/in - Schmuckdiamantschleifen,Gem Cutter - Jewelry Diamond Cutting,93522,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,14.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
91184-128,Editionswissenschaftler/in,Editorial Scholar,91184,9,Media & Arts,none,,HIGH,12.0,0.0,66.7,16.7,0.0,16.7,AI-Assisted,none
93542-100,Emailschriftenmaler/in,Enamel Sign Painter,93542,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,12.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
94134-103,Ensembleleiter/in,Ensemble Leader,94134,9,Media & Arts,none,,HIGH,11.0,90.9,0.0,0.0,0.0,9.1,Human-Centric,none
94303-101,Entertainer/in,Entertainer,94303,9,Media & Arts,none,,HIGH,7.0,71.4,0.0,14.3,0.0,14.3,Human-Centric,none
94493-112,Erste/r Aufnahmeleiter/in,First Assistant Director,94493,9,Media & Arts,none,,HIGH,11.0,27.3,54.5,9.1,0.0,9.1,AI-Assisted,none
94413-104,Erste/r Regieassistent/in,First Assistant Director,94413,9,Media & Arts,none,,HIGH,13.0,76.9,7.7,7.7,0.0,7.7,Human-Centric,none
91264-106,Ethnologe/Ethnologin,Ethnologist,91264,9,Media & Arts,none,,HIGH,11.0,45.5,45.5,9.1,0.0,0.0,Human-Centric,none
91342-100,Fachangestellte/r für Markt- und Sozialforschung,Specialist for Market and Social Research,91342,9,Media & Arts,none,,HIGH,8.0,37.5,25.0,12.5,25.0,0.0,Human-Centric,none
92122-102,Fachkaufmann/-frau - Teleservice,Specialist Sales Representative - Teleservice,92122,9,Media & Arts,none,,HIGH,11.0,63.6,0.0,18.2,18.2,0.0,Human-Centric,none
94512-118,Fachkraft - Veranstaltungstechnik,Event Technology Specialist,94512,9,Media & Arts,none,,HIGH,10.0,90.0,0.0,0.0,10.0,0.0,Human-Centric,none
94512-103,Fachkraft - Veranstaltungstechnik (mit Schwerpunkten),Event Technology Specialist (with specializations),94512,9,Media & Arts,none,,HIGH,10.0,90.0,0.0,0.0,10.0,0.0,Human-Centric,none
92123-104,Fachwirt/in - Callcenter,Certified Specialist - Call Center,92123,9,Media & Arts,none,,HIGH,7.0,57.1,28.6,14.3,0.0,0.0,Human-Centric,none
92113-183,Fachwirt/in - Marketing,Certified Marketing Specialist,92113,9,Media & Arts,none,,HIGH,16.0,25.0,68.8,6.2,0.0,0.0,AI-Assisted,none
91343-101,Fachwirt/in - Marktforschung,Certified Market Research Specialist,91343,9,Media & Arts,none,,HIGH,11.0,45.5,27.3,27.3,0.0,0.0,Human-Centric,none
92303-138,Fachwirt/in - Medien,Certified Media Specialist,92303,9,Media & Arts,onet_tie_broken,Market Research Analysts and Marketing Specialists,ADJUSTED_ONET,8.0,50.0,37.5,12.5,0.0,0.0,Human-Centric,none
92303-115,Fachwirt/in - Medien (Digital),Certified Media Specialist (Digital),92303,9,Media & Arts,onet_tie_broken,Web Developers,ADJUSTED_ONET,8.0,50.0,37.5,12.5,0.0,0.0,Human-Centric,none
92303-116,Fachwirt/in - Medien (Print),Certified Media Specialist (Print),92303,9,Media & Arts,onet_tie_broken,Market Research Analysts and Marketing Specialists,ADJUSTED_ONET,8.0,50.0,37.5,12.5,0.0,0.0,Human-Centric,none
92303-104,Fachwirt/in - Medien (Weiterbildungsberuf bis 2009),Certified Media Specialist (continuing education profession until 2009),92303,9,Media & Arts,onet_tie_broken,DEFAULT,ADJUSTED_ONET,8.0,50.0,37.5,12.5,0.0,0.0,Human-Centric,none
92303-137,Fachwirt/in - Musik,Certified Music Specialist,92303,9,Media & Arts,onet_tie_broken,DEFAULT,ADJUSTED_ONET,8.0,50.0,37.5,12.5,0.0,0.0,Human-Centric,none
92303-102,Fachwirt/in - Verlag,Certified Publishing Specialist,92303,9,Media & Arts,onet_tie_broken,Market Research Analysts and Marketing Specialists,ADJUSTED_ONET,8.0,50.0,37.5,12.5,0.0,0.0,Human-Centric,none
93223-101,Fachwirt/in - Visual Merchandising,Certified Visual Merchandising Specialist,93223,9,Media & Arts,none,,HIGH,8.0,87.5,12.5,0.0,0.0,0.0,Human-Centric,none
94403-100,Film- und Fernsehproduzent/in / Regisseur/in,Film and Television Producer/Director,94403,9,Media & Arts,none,,HIGH,7.0,71.4,28.6,0.0,0.0,0.0,Human-Centric,none
94532-104,Film- und Videoeditor/in,Film and Video Editor,94532,9,Media & Arts,none,,HIGH,13.0,76.9,7.7,15.4,0.0,0.0,Human-Centric,none
94614-106,Filmarchitekt/in,Film Architect,94614,9,Media & Arts,none,,HIGH,14.0,71.4,14.3,0.0,0.0,14.3,Human-Centric,none
94533-106,Filmeditor/in,Film Editor,94533,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,9.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
94403-104,Filmgeschäftsführer/in,Film Business Manager,94403,9,Media & Arts,none,,HIGH,7.0,71.4,28.6,0.0,0.0,0.0,Human-Centric,none
91244-114,Filmwissenschaftler/in,Film Studies Scholar,91244,9,Media & Arts,none,,HIGH,11.0,18.2,81.8,0.0,0.0,0.0,AI-Assisted,none
91144-117,Finnougrist/in,Finno-Ugrist,91144,9,Media & Arts,onet_social_added,DEFAULT,ADJUSTED_ONET,5.0,20.0,80.0,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
93532-102,Flachgraveur/in,Flat Engraver,93532,9,Media & Arts,none,,HIGH,11.0,90.9,0.0,9.1,0.0,0.0,Human-Centric,none
93103-100,Formenentwerfer/in,Form Designer,93103,9,Media & Arts,none,,HIGH,11.0,90.9,9.1,0.0,0.0,0.0,Human-Centric,none
94232-100,Fotomodell,Photo Model,94232,9,Media & Arts,none,,HIGH,8.0,87.5,12.5,0.0,0.0,0.0,Human-Centric,none
91114-105,Friesische/r Philologe/Philologin,Frisian Philologist,91114,9,Media & Arts,onet_social_added,DEFAULT,ADJUSTED_ONET,7.0,20.0,80.0,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
92203-104,Fundraiser/in,Fundraiser,92203,9,Media & Arts,none,,HIGH,11.0,54.5,36.4,9.1,0.0,0.0,Human-Centric,none
94623-100,Fundusverwalter/in,Collection Manager,94623,9,Media & Arts,none,,HIGH,9.0,77.8,0.0,22.2,0.0,0.0,Human-Centric,none
92304-121,Game Producer,Game Producer,92304,9,Media & Arts,none,,HIGH,11.0,54.5,36.4,9.1,0.0,0.0,Human-Centric,none
94323-101,Gedächtniskünstler/in,Memory Artist,94323,9,Media & Arts,none,,HIGH,6.0,66.7,16.7,0.0,0.0,16.7,Human-Centric,none
93612-100,Geigenbauer/in,Violin Maker,93612,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,12.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93693-105,Geigenbauermeister/in,Master Violin Maker,93693,9,Media & Arts,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
94724-100,Gemmologe/Gemmologin,Gemmologist,94724,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,5.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
91324-103,Genderwissenschaftler/in,Gender Studies Scholar,91324,9,Media & Arts,none,,HIGH,8.0,12.5,87.5,0.0,0.0,0.0,AI-Assisted,none
91114-104,Germanist/in,Germanist,91114,9,Media & Arts,onet_social_added,DEFAULT,ADJUSTED_ONET,7.0,20.0,80.0,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
91384-109,Gerontologe/Gerontologin,Gerontologist,91384,9,Media & Arts,none,,HIGH,7.0,28.6,57.1,14.3,0.0,0.0,AI-Assisted,none
94184-105,Gesangsrepetitor/in,Vocal Coach/Répétiteur,94184,9,Media & Arts,none,,HIGH,8.0,87.5,0.0,0.0,0.0,12.5,Human-Centric,none
93523-105,Gestalter/in - Edelmetall,Precious Metal Designer,93523,9,Media & Arts,none,,HIGH,9.0,88.9,11.1,0.0,0.0,0.0,Human-Centric,none
93523-104,"Gestalter/in - Edelstein, Schmuck und Gerät","Gemstone, Jewelry and Metalware Designer",93523,9,Media & Arts,none,,HIGH,9.0,88.9,11.1,0.0,0.0,0.0,Human-Centric,none
93213-103,Gestalter/in - Farbtechnik/Raumgestaltung,Color Technology/Interior Design Specialist,93213,9,Media & Arts,none,,HIGH,12.0,75.0,25.0,0.0,0.0,0.0,Human-Centric,none
93103-101,Gestalter/in - Handwerk,Craftsperson - Handicraft,93103,9,Media & Arts,none,,HIGH,11.0,90.9,9.1,0.0,0.0,0.0,Human-Centric,none
93213-101,Gestalter/in - Holz/Möbel/Raumgestaltung,Designer - Wood/Furniture/Interior Design,93213,9,Media & Arts,none,,HIGH,12.0,75.0,25.0,0.0,0.0,0.0,Human-Centric,none
93413-102,Gestalter/in - Keramik,Designer - Ceramics,93413,9,Media & Arts,none,,HIGH,6.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
93513-102,Gestalter/in - Metallgestaltung,Designer - Metal Design,93513,9,Media & Arts,none,,HIGH,6.0,66.7,33.3,0.0,0.0,0.0,Human-Centric,none
93103-103,Gestalter/in - Produktdesign,Designer - Product Design,93103,9,Media & Arts,none,,HIGH,11.0,90.9,9.1,0.0,0.0,0.0,Human-Centric,none
93333-100,Gestalter/in - Spielzeug,Designer - Toys,93333,9,Media & Arts,none,,HIGH,5.0,60.0,40.0,0.0,0.0,0.0,Human-Centric,none
93313-102,Gestalter/in - Stein,Designer - Stone,93313,9,Media & Arts,none,,HIGH,12.0,91.7,8.3,0.0,0.0,0.0,Human-Centric,none
93222-101,Gestalter/in für visuelles Marketing,Visual Merchandising Designer,93222,9,Media & Arts,none,,HIGH,10.0,90.0,0.0,10.0,0.0,0.0,Human-Centric,none
93233-102,Gestaltungsberater/in - Raumausstatterhandwerk,Design Consultant - Upholstery Trade,93233,9,Media & Arts,none,,HIGH,12.0,75.0,16.7,8.3,0.0,0.0,Human-Centric,none
94613-100,Gewandmeister/in,Costume Master,94613,9,Media & Arts,none,,HIGH,12.0,83.3,8.3,0.0,0.0,8.3,Human-Centric,none
93422-103,Glas- und Kerammaler/in - Glasmalerei,Glass and Ceramic Painter - Glass Painting,93422,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,10.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93422-102,Glas- und Kerammaler/in - Kerammalerei,Glass and Ceramic Painter - Ceramic Painting,93422,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,10.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93422-104,Glas- und Porzellanmaler/in,Glass and Porcelain Painter,93422,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,10.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93493-101,Glas- und Porzellanmalermeister/in,Master Glass and Porcelain Painter,93493,9,Media & Arts,onet_mixed_resolved,DEFAULT,ADJUSTED_ONET,,0.0,0.0,0.0,0.0,0.0,Human-Centric,none
93432-105,Glasbildner/in,Glass Artist,93432,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,9.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93432-101,Glasbläser/in - Christbaumschmuck,Glassblower - Christmas Ornaments,93432,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,9.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93432-100,Glasbläser/in - Glasgestaltung,Glassblower - Glass Design,93432,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,9.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93432-102,Glasbläser/in - Kunstaugen,Glassblower - Prosthetic Eyes,93432,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,9.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93593-108,Gold- und Silberschmiedemeister/in,Master Goldsmith and Silversmith,93593,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,4.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93522-121,Goldschmied/in - Juwelen,Goldsmith - Jewelry,93522,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,14.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93522-122,Goldschmied/in - Ketten,Goldsmith - Chains,93522,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,14.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93522-125,Goldschmied/in - Schmuck,Goldsmith - Jewelry,93522,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,14.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93522-128,Goldschmied/in - Werkstatt und Verkauf,Goldsmith - Workshop and Sales,93522,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,14.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
91234-107,Grabungsleiter/in,Excavation Manager,91234,9,Media & Arts,none,,HIGH,14.0,42.9,50.0,7.1,0.0,0.0,AI-Assisted,none
93532-129,Graveur/in,Engraver,93532,9,Media & Arts,none,,HIGH,11.0,90.9,0.0,9.1,0.0,0.0,Human-Centric,none
93532-101,Graveur/in (mit Schwerpunkten),Engraver (with specializations),93532,9,Media & Arts,none,,HIGH,11.0,90.9,0.0,9.1,0.0,0.0,Human-Centric,none
93593-104,Graveurmeister/in,Master Engraver,93593,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,4.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
94224-102,Gruppentänzer/in,Group Dancer,94224,9,Media & Arts,none,,HIGH,11.0,81.8,0.0,9.1,0.0,9.1,Human-Centric,none
91174-105,Gräzist/in,Greek Studies Scholar,91174,9,Media & Arts,none,,HIGH,7.0,14.3,85.7,0.0,0.0,0.0,AI-Assisted,none
93613-101,Gutachter/in - Zupfinstrumente,Expert Appraiser - Plucked Instruments,93613,9,Media & Arts,none,,HIGH,13.0,84.6,7.7,0.0,7.7,0.0,Human-Centric,none
93512-110,Gürtler/in und Metalldrücker/in,Brazier and Metal Spinner,93512,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,9.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93682-100,Handzuginstrumentenmacher/in,Accordion Maker,93682,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,11.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93693-108,Handzuginstrumentenmachermeister/in,Master Accordion Maker,93693,9,Media & Arts,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
91224-111,Historiker/in,Historian,91224,9,Media & Arts,none,,HIGH,12.0,41.7,58.3,0.0,0.0,0.0,AI-Assisted,none
93312-103,Holzbildhauer/in,Wood Sculptor,93312,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,10.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93393-102,Holzbildhauermeister/in,Master Wood Sculptor,93393,9,Media & Arts,none,,HIGH,10.0,30.0,50.0,20.0,0.0,0.0,AI-Assisted,none
93623-100,Holzblasinstrumentenbauer/in - Restaurator/in,Woodwind Instrument Builder - Restorer,93623,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,5.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93622-100,Holzblasinstrumentenmacher/in,Woodwind Instrument Maker,93622,9,Media & Arts,none,,HIGH,13.0,92.3,7.7,0.0,0.0,0.0,Human-Centric,none
93693-107,Holzblasinstrumentenmachermeister/in,Master Woodwind Instrument Maker,93693,9,Media & Arts,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
93332-103,Holzspielzeugmacher/in,Wooden Toy Maker,93332,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,7.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
94313-105,Humorist/in,Humorist,94313,9,Media & Arts,none,,HIGH,9.0,66.7,22.2,0.0,0.0,11.1,Human-Centric,none
94334-100,Hörfunk- und Fernsehsprecher/in,Radio and Television Announcer,94334,9,Media & Arts,none,,HIGH,12.0,75.0,25.0,0.0,0.0,0.0,Human-Centric,none
91164-119,Indologe/Indologin,Indologist,91164,9,Media & Arts,onet_social_added,DEFAULT,ADJUSTED_ONET,2.0,20.0,80.0,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
93104-106,"Industrie-, Produktdesigner/in",Industrial/Product Designer,93104,9,Media & Arts,none,,HIGH,16.0,81.2,12.5,6.2,0.0,0.0,Human-Centric,none
91234-106,Industrie-Archäologe/-Archäologin,Industrial Archaeologist,91234,9,Media & Arts,none,,HIGH,14.0,42.9,50.0,7.1,0.0,0.0,AI-Assisted,none
91264-103,Industrieanthropologe/-anthropologin,Industrial Anthropologist,91264,9,Media & Arts,none,,HIGH,11.0,45.5,45.5,9.1,0.0,0.0,Human-Centric,none
93422-125,Industriekeramiker/in Dekorationstechnik,Industrial Ceramicist in Decoration Technology,93422,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,10.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
93214-103,Ingenieur/in - Innenarchitektur,Engineer - Interior Architecture,93214,9,Media & Arts,none,,HIGH,17.0,47.1,52.9,0.0,0.0,0.0,AI-Assisted,none
94514-102,Ingenieur/in - Veranstaltungstechnik,Engineer - Event Technology,94514,9,Media & Arts,none,,HIGH,16.0,87.5,12.5,0.0,0.0,0.0,Human-Centric,none
93214-104,Innenarchitekt/in,Interior Architect,93214,9,Media & Arts,none,,HIGH,17.0,47.1,52.9,0.0,0.0,0.0,AI-Assisted,none
94623-103,Innenrequisiteur/in,Interior Props Master,94623,9,Media & Arts,none,,HIGH,9.0,77.8,0.0,22.2,0.0,0.0,Human-Centric,none
94413-101,Inspizient/in,Stage Manager,94413,9,Media & Arts,none,,HIGH,13.0,76.9,7.7,7.7,0.0,7.7,Human-Centric,none
94184-103,Instrumentalrepetitor/in,Instrumental Coach,94184,9,Media & Arts,none,,HIGH,8.0,87.5,0.0,0.0,0.0,12.5,Human-Centric,none
94494-100,Intendant/in,Artistic Director,94494,9,Media & Arts,none,,HIGH,10.0,50.0,30.0,0.0,0.0,20.0,Human-Centric,none
91384-111,Interkulturelle/r Kommunikationsberater/in,Intercultural Communications Consultant,91384,9,Media & Arts,none,,HIGH,7.0,28.6,57.1,14.3,0.0,0.0,AI-Assisted,none
92203-100,Investor-Relations-Manager/in,Investor Relations Manager,92203,9,Media & Arts,none,,HIGH,11.0,54.5,36.4,9.1,0.0,0.0,Human-Centric,none
91154-112,Iranist/in,Iranist,91154,9,Media & Arts,onet_social_added,DEFAULT,ADJUSTED_ONET,3.0,20.0,80.0,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
91164-117,Japanologe/Japanologin,Japanologist,91164,9,Media & Arts,onet_social_added,DEFAULT,ADJUSTED_ONET,2.0,20.0,80.0,0.0,0.0,0.0,AI-Assisted,onet_soft_skill
92414-100,Journalist/in,Journalist,92414,9,Media & Arts,none,,HIGH,17.0,29.4,52.9,17.6,0.0,0.0,AI-Assisted,none
91254-138,Judaist/in,Judaist,91254,9,Media & Arts,none,,HIGH,12.0,25.0,50.0,25.0,0.0,0.0,AI-Assisted,none
93522-124,Juwelier/in und Uhrmacher/in,Jeweler and Watchmaker,93522,9,Media & Arts,onet_technical_added,DEFAULT,ADJUSTED_ONET,14.0,100.0,0.0,0.0,0.0,0.0,Human-Centric,none
94313-102,Kabarettist/in,Cabaret Artist,94313,9,Media & Arts,none,,HIGH,9.0,66.7,22.2,0.0,0.0,11.1,Human-Centric,none
94522-101,Kamera-Assistent/in,Camera Assistant,94522,9,Media & Arts,none,,HIGH,11.0,90.9,0.0,0.0,9.1,0.0,Human-Centric,none
94523-103,Kamera-Operator/in,Camera Operator,94523,9,Media & Arts,none,,HIGH,12.0,83.3,16.7,0.0,0.0,0.0,Human-Centric,none
94523-100,Kameramann/-frau,Cinematographer,94523,9,Media & Arts,none,,HIGH,12.0,83.3,16.7,0.0,0.0,0.0,Human-Centric,none
93323-101,Karikaturist/in,Caricaturist,93323,9,Media & Arts,none,,HIGH,9.0,77.8,22.2,0.0,0.0,0.0,Human-Centric,none
92122-105,Kaufmann/-frau - Dialogmarketing,Marketing Communications Specialist - Direct Marketing,92122,9,Media & Arts,none,,HIGH,11.0,63.6,0.0,18.2,18.2,0.0,Human-Centric,none
92112-108,Kaufmann/-frau - Marketingkommunikation,Marketing Communications Specialist,92112,9,Media & Arts,none,,HIGH,10.0,50.0,30.0,10.0,10.0,0.0,Human-Centric,none
92302-102,Kaufmann/-frau - Zeitungs- u. Zeitschriftenverlag,Publishing Specialist - Newspapers and Magazines,92302,9,Media & Arts,none,,HIGH,7.0,28.6,28.6,28.6,14.3,0.0,Human-Centric,none
