task_id,occupation,berufenet_id,occupation_de,sector,task_text,paraphrase_de,label_5cat,PHYS,TPS,SIR,SPEC,VERIF,STD
GEN_0105,Compliance Manager,89949.0,Compliance-Manager/in,law,Coordinate with regulators during inspections.,Bei Prüfungen mit Aufsichtsbehörden abstimmen.,human_led,1,0,1,0,0,0
GEN_0106,Compliance Manager,89949.0,Compliance-Manager/in,law,Maintain the compliance risk register.,Das Compliance-Risikoregister pflegen.,sensitive,0,0,0,3,3,3
GEN_0107,Compliance Manager,89949.0,Compliance-Manager/in,law,Review new laws and assess their impact.,Neue Gesetze prüfen und deren Auswirkungen bewerten.,ai_assisted,0,0,0,1,1,1
GEN_0108,Compliance Manager,89949.0,Compliance-Manager/in,law,Set up whistleblower reporting channels.,Hinweisgebersysteme einrichten.,high_ai_potential,0,0,0,2,2,2
GEN_0109,Compliance Manager,89949.0,Compliance-Manager/in,law,Report compliance status to the board.,Compliance-Status an den Vorstand berichten.,sensitive,0,0,0,2,2,2
GEN_0110,Compliance Manager,89949.0,Compliance-Manager/in,law,Check vendor contracts for regulatory requirements.,Lieferantenverträge auf regulatorische Anforderungen prüfen.,high_ai_potential,0,0,0,2,2,2
GEN_0111,Content Manager,14398.0,Content-Manager/in,marketing,Analyze website traffic and user engagement metrics per section.,Website-Traffic und Nutzerengagement je Bereich analysieren.,ai_assisted,0,0,0,1,2,2
GEN_0112,Content Manager,14398.0,Content-Manager/in,marketing,Set content governance rules for multi-author publishing environments.,Content-Governance-Regeln für Mehrautoren-Umgebungen festlegen.,ai_assisted,0,0,0,2,1,1
GEN_0113,Content Manager,14398.0,Content-Manager/in,marketing,"Brief external writers, photographers, and videographers on requirements.","Externe Autoren, Fotografen und Videografen über Anforderungen informieren.",ai_assisted,0,0,0,1,1,1
GEN_0114,Content Manager,14398.0,Content-Manager/in,marketing,Optimize content for search engines using keyword research tools.,Inhalte mit Keyword-Recherche-Tools für Suchmaschinen optimieren.,high_ai_potential,0,0,0,2,2,2
GEN_0115,Content Manager,14398.0,Content-Manager/in,marketing,Manage content migration during platform or CMS transitions.,Content-Migration bei Plattform- oder CMS-Wechsel steuern.,high_ai_potential,0,0,0,2,2,2
GEN_0116,Content Manager,14398.0,Content-Manager/in,marketing,Coordinate content approval workflows with legal and brand teams.,Freigabeprozesse für Inhalte mit Rechts- und Markenteams koordinieren.,human_led,0,0,1,1,1,1
GEN_0117,Content Manager,14398.0,Content-Manager/in,marketing,Schedule regular content reviews and plan update cycles.,Regelmäßige Inhaltsprüfungen planen und Aktualisierungszyklen festlegen.,ai_assisted,0,0,0,2,1,2
GEN_0118,Content Manager,14398.0,Content-Manager/in,marketing,Set accessibility standards for all published digital content.,Barrierefreiheitsstandards für alle veröffentlichten digitalen Inhalte festlegen.,high_ai_potential,0,0,0,2,2,2
GEN_0119,Content Manager,14398.0,Content-Manager/in,marketing,Report content performance dashboards to marketing leadership.,Content-Performance-Dashboards an die Marketingleitung berichten.,high_ai_potential,0,0,0,2,3,2
GEN_0120,IoT Developer,135657.0,IoT-Entwickler/in,tech,Design communication protocols for sensor networks.,Kommunikationsprotokolle für Sensornetzwerke entwerfen.,ai_assisted,0,0,0,2,1,1
GEN_0121,IoT Developer,135657.0,IoT-Entwickler/in,tech,Write firmware for IoT microcontrollers.,Firmware für IoT-Mikrocontroller schreiben.,high_ai_potential,0,0,0,2,2,2
GEN_0122,IoT Developer,135657.0,IoT-Entwickler/in,tech,Build data pipelines from devices to cloud.,Datenpipelines von Geräten zur Cloud aufbauen.,high_ai_potential,0,0,0,2,2,2
GEN_0123,IoT Developer,135657.0,IoT-Entwickler/in,tech,Set up device provisioning and update systems.,Gerätebereitstellung und Update-Systeme einrichten.,high_ai_potential,0,0,0,2,2,2
GEN_0124,IoT Developer,135657.0,IoT-Entwickler/in,tech,Monitor device fleet health and connectivity.,Geräteflotte auf Zustand und Konnektivität überwachen.,high_ai_potential,0,0,0,2,3,2
GEN_0125,IoT Developer,135657.0,IoT-Entwickler/in,tech,Connect IoT data to analytics tools.,IoT-Daten an Analysetools anbinden.,high_ai_potential,0,0,0,2,2,2
GEN_0126,IoT Developer,135657.0,IoT-Entwickler/in,tech,Define security rules for device authentication.,Sicherheitsregeln für Geräteauthentifizierung festlegen.,high_ai_potential,0,0,0,2,2,2
GEN_0127,IoT Developer,135657.0,IoT-Entwickler/in,tech,Optimize power use and battery life.,Stromverbrauch und Batterielaufzeit optimieren.,ai_assisted,0,0,0,1,1,1
GEN_0128,IoT Developer,135657.0,IoT-Entwickler/in,tech,Test hardware-software integration with engineers.,Hardware-Software-Integration mit Ingenieuren testen.,human_led,1,0,1,2,2,2
GEN_0129,Cloud Consultant,135537.0,Cloud-Consultant,tech,Assess client systems for cloud readiness.,Kundensysteme auf Cloud-Bereitschaft bewerten.,ai_assisted,0,0,0,2,2,1
GEN_0130,Cloud Consultant,135537.0,Cloud-Consultant,tech,Design cloud architecture for enterprise clients.,Cloud-Architektur für Unternehmenskunden entwerfen.,ai_assisted,0,0,0,2,1,1
GEN_0131,Cloud Consultant,135537.0,Cloud-Consultant,tech,Estimate costs and timelines for migration.,Kosten und Zeitpläne für die Migration schätzen.,ai_assisted,0,0,0,2,1,1
GEN_0132,Cloud Consultant,135537.0,Cloud-Consultant,tech,Set security policies for cloud environments.,Sicherheitsrichtlinien für Cloud-Umgebungen festlegen.,high_ai_potential,0,0,0,2,2,2
GEN_0133,Cloud Consultant,135537.0,Cloud-Consultant,tech,Monitor cloud resources and suggest cost savings.,Cloud-Ressourcen überwachen und Kosteneinsparungen vorschlagen.,high_ai_potential,0,0,0,2,2,2
GEN_0134,Cloud Consultant,135537.0,Cloud-Consultant,tech,Evaluate vendor offers and negotiate contracts.,Anbieterangebote bewerten und Verträge verhandeln.,human_led,0,1,1,2,1,1
GEN_0135,Cloud Consultant,135537.0,Cloud-Consultant,tech,Document architecture decisions and configurations.,Architekturentscheidungen und Konfigurationen dokumentieren.,automatable,0,0,0,3,2,3
GEN_0136,Cloud Consultant,135537.0,Cloud-Consultant,tech,Run performance tests on cloud setups.,Leistungstests für Cloud-Systeme durchführen.,high_ai_potential,0,0,0,2,2,2
GEN_0137,Cloud Consultant,135537.0,Cloud-Consultant,tech,Plan disaster recovery for cloud systems.,Notfallwiederherstellung für Cloud-Systeme planen.,ai_assisted,0,0,0,2,1,2
GEN_0138,Embedded Systems Developer,135373.0,Embedded-Systems-Entwickler/in,tech,Design hardware abstraction layers for firmware.,Hardware-Abstraktionsschichten für Firmware entwerfen.,high_ai_potential,0,0,0,2,2,2
GEN_0139,Embedded Systems Developer,135373.0,Embedded-Systems-Entwickler/in,tech,Configure real-time operating systems for embedded timing tasks.,Echtzeitbetriebssysteme für eingebettete Zeitsteuerungsaufgaben konfigurieren.,high_ai_potential,0,0,0,2,2,2
GEN_0140,Embedded Systems Developer,135373.0,Embedded-Systems-Entwickler/in,tech,Build communication stacks for serial interfaces.,Kommunikationsstacks für serielle Schnittstellen entwickeln.,high_ai_potential,0,0,0,2,2,2
GEN_0141,Embedded Systems Developer,135373.0,Embedded-Systems-Entwickler/in,tech,Optimize memory use for constrained devices.,Speichernutzung für ressourcenbeschränkte Geräte optimieren.,high_ai_potential,0,0,0,2,2,2
GEN_0142,Embedded Systems Developer,135373.0,Embedded-Systems-Entwickler/in,tech,Create automated hardware-in-the-loop tests for embedded devices.,Automatisierte Hardware-in-the-Loop-Tests für eingebettete Geräte erstellen.,high_ai_potential,0,0,0,2,2,2
GEN_0143,Embedded Systems Developer,135373.0,Embedded-Systems-Entwickler/in,tech,Integrate sensor data processing into firmware.,Sensordatenverarbeitung in Firmware integrieren.,high_ai_potential,0,0,0,2,2,2
GEN_0144,Embedded Systems Developer,135373.0,Embedded-Systems-Entwickler/in,tech,Maintain build tools and cross-compilation setups.,Build-Tools und Cross-Compilation-Umgebungen pflegen.,high_ai_potential,0,0,0,2,2,2
GEN_0145,Embedded Systems Developer,135373.0,Embedded-Systems-Entwickler/in,tech,Analyze power consumption and sleep modes.,Stromverbrauch und Schlafmodi analysieren.,ai_assisted,0,0,0,1,2,1
GEN_0146,Embedded Systems Developer,135373.0,Embedded-Systems-Entwickler/in,tech,Coordinate compliance testing for electromagnetic standards.,Konformitätsprüfungen für elektromagnetische Standards koordinieren.,human_led,0,0,1,2,2,2
GEN_0147,Auditor,27384.0,Revisor/in,finance,Prepare audit work papers documenting control tests.,Prüfungsunterlagen mit Dokumentation der Kontrolltests erstellen.,sensitive,0,0,0,3,3,3
GEN_0148,Auditor,27384.0,Revisor/in,finance,Test financial transactions on a sample basis.,Finanztransaktionen stichprobenartig prüfen.,high_ai_potential,0,0,0,2,2,2
GEN_0149,Auditor,27384.0,Revisor/in,finance,Interview department heads on process compliance.,Abteilungsleiter zur Prozesskonformität befragen.,human_led,0,1,1,1,1,1
GEN_0150,Auditor,27384.0,Revisor/in,finance,Evaluate IT controls for financial systems.,IT-Kontrollen für Finanzsysteme bewerten.,high_ai_potential,0,0,0,2,2,2
GEN_0151,Auditor,27384.0,Revisor/in,finance,Report interim findings to audit committees.,Zwischenergebnisse an Prüfungsausschüsse berichten.,sensitive,0,0,0,2,2,2
GEN_0152,Auditor,27384.0,Revisor/in,finance,Coordinate with external auditors on engagements.,Mit externen Prüfern bei Prüfungsaufträgen abstimmen.,human_led,0,0,1,1,1,1
GEN_0153,Auditor,27384.0,Revisor/in,finance,Monitor progress on recommended improvements.,Fortschritte bei empfohlenen Verbesserungen überwachen.,high_ai_potential,0,0,0,2,2,2
GEN_0154,Auditor,27384.0,Revisor/in,finance,Assess fraud risk and escalate suspicious findings.,Betrugsrisiken bewerten und auffällige Befunde eskalieren.,ai_assisted,0,0,0,1,1,1
GEN_0155,Sales Consultant,7509.0,Vertriebsberater/in,other,Analyze regional sales data for growth areas.,Regionale Verkaufsdaten auf Wachstumspotenziale analysieren.,ai_assisted,0,0,0,1,2,1
GEN_0156,Sales Consultant,7509.0,Vertriebsberater/in,other,Create sales presentations for customer segments.,Verkaufspräsentationen für Kundensegmente erstellen.,ai_assisted,0,0,0,2,1,1
GEN_0157,Sales Consultant,7509.0,Vertriebsberater/in,other,Define key account management processes for enterprise clients.,Key-Account-Management-Prozesse für Unternehmenskunden definieren.,ai_assisted,0,0,0,2,1,1
GEN_0158,Sales Consultant,7509.0,Vertriebsberater/in,other,Compare competitor products and positioning.,Wettbewerberprodukte und Positionierung vergleichen.,ai_assisted,0,0,0,1,2,1
GEN_0159,Sales Consultant,7509.0,Vertriebsberater/in,other,Design incentive programs for retail partners.,Anreizprogramme für Handelspartner gestalten.,ai_assisted,0,0,0,2,1,1
GEN_0160,Sales Consultant,7509.0,Vertriebsberater/in,other,Monitor customer satisfaction and suggest improvements.,Kundenzufriedenheit überwachen und Verbesserungen vorschlagen.,ai_assisted,0,0,0,1,1,1
GEN_0161,Sales Consultant,7509.0,Vertriebsberater/in,other,Run workshops to align sales and marketing.,Workshops zur Abstimmung von Vertrieb und Marketing durchführen.,ai_assisted,0,0,0,1,1,1
GEN_0162,Sales Consultant,7509.0,Vertriebsberater/in,other,Review and optimize sales funnel stages.,Vertriebstrichter-Stufen prüfen und optimieren.,high_ai_potential,0,0,0,2,2,2
GEN_0163,CRM Manager,137278.0,CRM-Manager/in,marketing,Define customer segments based on behavior and purchase data.,Kundensegmente anhand von Verhaltens- und Kaufdaten definieren.,high_ai_potential,0,0,0,2,2,2
GEN_0164,CRM Manager,137278.0,CRM-Manager/in,marketing,Set up automated email campaigns triggered by lifecycle events.,Automatisierte E-Mail-Kampagnen für Lebenszyklus-Ereignisse einrichten.,automatable,0,0,0,3,2,3
GEN_0165,CRM Manager,137278.0,CRM-Manager/in,marketing,Analyze churn patterns and develop targeted retention measures.,Abwanderungsmuster analysieren und gezielte Bindungsmaßnahmen entwickeln.,ai_assisted,0,0,0,2,1,1
GEN_0166,CRM Manager,137278.0,CRM-Manager/in,marketing,Monitor data quality in the CRM system and enforce standards.,Datenqualität im CRM-System überwachen und Standards durchsetzen.,high_ai_potential,0,0,0,2,2,2
GEN_0167,CRM Manager,137278.0,CRM-Manager/in,marketing,Design loyalty programs and measure participation rates.,Treueprogramme gestalten und Teilnahmeraten messen.,high_ai_potential,0,0,0,2,2,2
GEN_0168,CRM Manager,137278.0,CRM-Manager/in,marketing,Coordinate CRM system upgrades and manage data migration.,CRM-System-Upgrades koordinieren und Datenmigration steuern.,human_led,0,0,1,2,2,2
GEN_0169,CRM Manager,137278.0,CRM-Manager/in,marketing,Report customer value trends and segmentation shifts to management.,Kundenwertentwicklung und Segmentierungsveränderungen an die Geschäftsleitung berichten.,high_ai_potential,0,0,0,2,2,2
GEN_0170,CRM Manager,137278.0,CRM-Manager/in,marketing,Compare CRM performance metrics against industry benchmarks.,CRM-Leistungskennzahlen mit Branchenbenchmarks vergleichen.,high_ai_potential,0,0,0,2,2,2
GEN_0171,IT Service Delivery Manager,135718.0,IT-Service-Delivery-Manager/in,tech,Define service levels and key performance targets.,Service-Levels und Leistungskennzahlen festlegen.,ai_assisted,0,0,0,2,1,1
GEN_0172,IT Service Delivery Manager,135718.0,IT-Service-Delivery-Manager/in,tech,Conduct monthly service reviews with stakeholders.,Monatliche Service-Reviews mit Stakeholdern durchführen.,human_led,0,0,1,1,1,1
GEN_0173,IT Service Delivery Manager,135718.0,IT-Service-Delivery-Manager/in,tech,Manage incident escalation and resolution teams.,Incident-Eskalation und Lösungsteams steuern.,ai_assisted,0,0,0,0,0,1
GEN_0174,IT Service Delivery Manager,135718.0,IT-Service-Delivery-Manager/in,tech,Analyze support tickets for recurring problems.,Support-Tickets auf wiederkehrende Probleme analysieren.,ai_assisted,0,0,0,1,2,2
GEN_0175,IT Service Delivery Manager,135718.0,IT-Service-Delivery-Manager/in,tech,Add new services to the service catalog.,Neue Services in den Servicekatalog aufnehmen.,high_ai_potential,0,0,0,2,2,2
GEN_0176,IT Service Delivery Manager,135718.0,IT-Service-Delivery-Manager/in,tech,Plan capacity upgrades based on demand forecasts.,Kapazitätserweiterungen auf Basis von Bedarfsprognosen planen.,ai_assisted,0,0,0,2,1,2
GEN_0177,IT Service Delivery Manager,135718.0,IT-Service-Delivery-Manager/in,tech,Document IT service processes and update operational runbooks.,IT-Serviceprozesse dokumentieren und operative Runbooks aktualisieren.,automatable,0,0,0,3,3,3
GEN_0178,IT Service Delivery Manager,135718.0,IT-Service-Delivery-Manager/in,tech,Review vendor performance against contracts.,Lieferantenleistung anhand von Verträgen bewerten.,high_ai_potential,0,0,0,2,2,2
GEN_0179,IT Compliance Consultant,135377.0,IT-Compliance-Consultant,law,Run gap analyses between IT practices and regulations.,Lückenanalysen zwischen IT-Praktiken und Vorschriften durchführen.,ai_assisted,0,0,0,2,2,1
GEN_0180,IT Compliance Consultant,135377.0,IT-Compliance-Consultant,law,Develop remediation plans for compliance gaps.,Maßnahmenpläne für Compliance-Lücken entwickeln.,ai_assisted,0,0,0,2,1,1
GEN_0181,IT Compliance Consultant,135377.0,IT-Compliance-Consultant,law,Coordinate penetration tests with external vendors.,Penetrationstests mit externen Anbietern koordinieren.,human_led,0,0,1,2,2,2
GEN_0182,IT Compliance Consultant,135377.0,IT-Compliance-Consultant,law,Review access controls and user permissions.,Zugriffskontrollen und Benutzerberechtigungen prüfen.,automatable,0,0,0,3,3,3
GEN_0183,IT Compliance Consultant,135377.0,IT-Compliance-Consultant,law,Prepare evidence packages for regulatory audits.,Nachweispakete für behördliche Prüfungen vorbereiten.,high_ai_potential,0,0,0,2,2,2
GEN_0184,IT Compliance Consultant,135377.0,IT-Compliance-Consultant,law,Check data retention practices against legal rules.,Datenaufbewahrungspraktiken auf rechtliche Vorgaben prüfen.,high_ai_potential,0,0,0,2,2,2
GEN_0185,IT Compliance Consultant,135377.0,IT-Compliance-Consultant,law,Track regulatory changes in cybersecurity law.,Regulatorische Änderungen im Cybersicherheitsrecht verfolgen.,high_ai_potential,0,0,0,2,2,2
GEN_0186,IT Compliance Consultant,135377.0,IT-Compliance-Consultant,law,Present compliance status to executive leadership.,Compliance-Status der Geschäftsleitung vorstellen.,human_led,0,0,1,1,1,1
GEN_0187,Business Development Manager,15007.0,Business-Development-Manager/in,other,Identify and evaluate partnership opportunities.,Partnerschaftsmöglichkeiten identifizieren und bewerten.,ai_assisted,0,0,0,1,1,1
